family,dataset,seed,method,model_id,mrr,hits_at_1,hits_at_5,hits_at_10,hits_at_100,hits_at_100_e2e,ndcg
roberta_oof,wdc_80_medium_unseen,20260727,hef_gbdt_with_e5_plus_tuned_roberta,FacebookAI/roberta-base,0.8494142738118642,0.7610441767068273,0.9738955823293173,0.9959839357429718,1.0,0.996,0.8864903075939954
jina_oof,abt_buy,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9652597402597403,0.948051948051948,0.9935064935064936,1.0,1.0,1.0,
jina_oof,abt_buy,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9618506493506493,0.935064935064935,0.987012987012987,1.0,1.0,1.0,
jina_oof,abt_buy,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9529329004329005,0.9285714285714286,0.987012987012987,0.9935064935064936,1.0,1.0,
jina_oof,abt_buy,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.963618982028073,0.948051948051948,0.9805194805194806,0.9805194805194806,1.0,1.0,
jina_oof,abt_buy,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.95926097711812,0.935064935064935,0.987012987012987,1.0,1.0,1.0,
jina_oof,abt_buy,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9653679653679655,0.9415584415584416,0.9935064935064936,1.0,1.0,1.0,
jina_oof,amazon_google,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9141104294478528,0.8466257668711656,1.0,1.0,1.0,1.0,
jina_oof,amazon_google,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9242331288343557,0.8711656441717791,1.0,1.0,1.0,1.0,
jina_oof,amazon_google,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8951942740286298,0.8159509202453987,1.0,1.0,1.0,1.0,
jina_oof,amazon_google,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9214723926380367,0.8650306748466258,1.0,1.0,1.0,1.0,
jina_oof,amazon_google,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.906441717791411,0.8343558282208589,1.0,1.0,1.0,1.0,
jina_oof,amazon_google,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.915848670756646,0.852760736196319,1.0,1.0,1.0,1.0,
jina_oof,link_lives_release2,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9381264729502046,0.8831980012492192,0.9987507807620237,0.9990630855715178,1.0,0.9852307692307692,
jina_oof,link_lives_release2,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9533095015020374,0.9116177389131792,0.9984384759525297,0.9996876951905059,1.0,0.9852307692307692,
jina_oof,link_lives_release2,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9520751279362328,0.9113054341036851,0.9962523422860712,0.9993753903810119,1.0,0.9852307692307692,
jina_oof,link_lives_release2,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9534669717437798,0.9141161773891318,0.9965646470955652,0.9993753903810119,1.0,0.9852307692307692,
jina_oof,link_lives_release2,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9069732108958511,0.8288569643972518,0.9965646470955652,0.9990630855715178,1.0,0.9852307692307692,
jina_oof,link_lives_release2,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9253162437188045,0.8663335415365396,0.9962523422860712,0.9978138663335415,1.0,0.9852307692307692,
jina_oof,walmart_amazon,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9681933842239185,0.9465648854961832,1.0,1.0,1.0,1.0,
jina_oof,walmart_amazon,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9491094147582698,0.916030534351145,1.0,1.0,1.0,1.0,
jina_oof,walmart_amazon,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.9573302016050107,0.9312977099236641,0.9923664122137404,0.9923664122137404,1.0,1.0,
jina_oof,walmart_amazon,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9624681933842238,0.9389312977099237,1.0,1.0,1.0,1.0,
jina_oof,walmart_amazon,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.959796437659033,0.9312977099236641,0.9923664122137404,0.9923664122137404,1.0,1.0,
jina_oof,walmart_amazon,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.9571973827699018,0.9312977099236641,0.9923664122137404,1.0,1.0,1.0,
jina_oof,wdc_80_medium_seen,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8693713474775598,0.8036072144288577,0.9579158316633266,0.9859719438877755,1.0,0.998,
jina_oof,wdc_80_medium_seen,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.861846427117247,0.7875751503006012,0.9539078156312625,0.9719438877755511,1.0,0.998,
jina_oof,wdc_80_medium_seen,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8388203959661549,0.7695390781563126,0.9238476953907816,0.9759519038076152,1.0,0.998,
jina_oof,wdc_80_medium_seen,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.8464667880097351,0.7775551102204409,0.9298597194388778,0.9519038076152304,1.0,0.998,
jina_oof,wdc_80_medium_seen,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.857502535599043,0.7935871743486974,0.9378757515030061,0.9819639278557114,1.0,0.998,
jina_oof,wdc_80_medium_seen,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.8854390691715509,0.8336673346693386,0.9579158316633266,0.9799599198396793,1.0,0.998,
jina_oof,wdc_80_medium_unseen,20260725,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8776182875580466,0.8072289156626506,0.9738955823293173,0.9959839357429718,1.0,0.996,
jina_oof,wdc_80_medium_unseen,20260725,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.8833220581263528,0.8232931726907631,0.9598393574297188,0.9819277108433735,1.0,0.996,
jina_oof,wdc_80_medium_unseen,20260726,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8794337523253186,0.821285140562249,0.9578313253012049,0.9879518072289156,1.0,0.996,
jina_oof,wdc_80_medium_unseen,20260726,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.8624342608956773,0.7991967871485943,0.9397590361445783,0.963855421686747,1.0,0.996,
jina_oof,wdc_80_medium_unseen,20260727,hef_gbdt_e5_plus_tuned_jina,jinaai/jina-reranker-v2-base-multilingual,0.8781286846798895,0.8152610441767069,0.9538152610441767,0.9859437751004017,1.0,0.996,
jina_oof,wdc_80_medium_unseen,20260727,jina_finetuned,jinaai/jina-reranker-v2-base-multilingual,0.8825545409139375,0.8172690763052208,0.963855421686747,0.9919678714859438,1.0,0.996,
propagated,abt_buy,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.9461038961038962,0.9090909090909091,1.0,1.0,1.0,1.0,0.9591906801370207
propagated,abt_buy,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.9461038961038962,0.9090909090909091,1.0,1.0,1.0,1.0,0.9591906801370207
propagated,abt_buy,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.9461038961038962,0.9090909090909091,1.0,1.0,1.0,1.0,0.9591906801370207
propagated,abt_buy,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.9328568617529656,0.8896103896103896,0.9805194805194806,0.9935064935064936,1.0,1.0,0.9493725082266997
propagated,abt_buy,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.9328568617529656,0.8896103896103896,0.9805194805194806,0.9935064935064936,1.0,1.0,0.9493725082266997
propagated,abt_buy,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.9328568617529656,0.8896103896103896,0.9805194805194806,0.9935064935064936,1.0,1.0,0.9493725082266997
propagated,abt_buy,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.9254277468563182,0.8831168831168831,0.974025974025974,0.9935064935064936,1.0,1.0,0.9430444420917398
propagated,abt_buy,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.9254277468563182,0.8831168831168831,0.974025974025974,0.9935064935064936,1.0,1.0,0.9430444420917398
propagated,abt_buy,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.9254277468563182,0.8831168831168831,0.974025974025974,0.9935064935064936,1.0,1.0,0.9430444420917398
propagated,abt_buy,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.8639904942467804,0.8116883116883117,0.935064935064935,0.9545454545454546,1.0,1.0,0.8936257318710069
propagated,abt_buy,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.8639904942467804,0.8116883116883117,0.935064935064935,0.9545454545454546,1.0,1.0,0.8936257318710069
propagated,abt_buy,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.8639904942467804,0.8116883116883117,0.935064935064935,0.9545454545454546,1.0,1.0,0.8936257318710069
propagated,amazon_google,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.8784318242440408,0.803680981595092,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9061109764043718
propagated,amazon_google,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.8784318242440408,0.803680981595092,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9061109764043718
propagated,amazon_google,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.8784318242440408,0.803680981595092,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9061109764043718
propagated,amazon_google,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.8598256889667931,0.7730061349693251,0.9754601226993865,0.9877300613496932,1.0,1.0,0.8933152125800247
propagated,amazon_google,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.8598256889667931,0.7730061349693251,0.9754601226993865,0.9877300613496932,1.0,1.0,0.8933152125800247
propagated,amazon_google,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.8598256889667931,0.7730061349693251,0.9754601226993865,0.9877300613496932,1.0,1.0,0.8933152125800247
propagated,amazon_google,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8791905528177277,0.7914110429447853,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9087958951339262
propagated,amazon_google,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8791905528177277,0.7914110429447853,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9087958951339262
propagated,amazon_google,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8791905528177277,0.7914110429447853,0.9815950920245399,0.9877300613496932,1.0,1.0,0.9087958951339262
propagated,amazon_google,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7885564924684313,0.7177914110429447,0.8773006134969326,0.950920245398773,1.0,1.0,0.8289015018725444
propagated,amazon_google,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7885564924684313,0.7177914110429447,0.8773006134969326,0.950920245398773,1.0,1.0,0.8289015018725444
propagated,amazon_google,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7885564924684313,0.7177914110429447,0.8773006134969326,0.950920245398773,1.0,1.0,0.8289015018725444
propagated,link_lives_release2,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.012514407498468648,0.0009369144284821987,0.0021861336664584633,0.0037476577139287947,1.0,0.9852307692307692,0.15390897210153956
propagated,link_lives_release2,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.012514407498468648,0.0009369144284821987,0.0021861336664584633,0.0037476577139287947,1.0,0.9852307692307692,0.15390897210153956
propagated,link_lives_release2,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.012514407498468648,0.0009369144284821987,0.0021861336664584633,0.0037476577139287947,1.0,0.9852307692307692,0.15390897210153956
propagated,link_lives_release2,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.7256077832244902,0.6049344159900062,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7881412633067914
propagated,link_lives_release2,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.7256077832244902,0.6049344159900062,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7881412633067914
propagated,link_lives_release2,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.7256077832244902,0.6049344159900062,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7881412633067914
propagated,link_lives_release2,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.7259200880339842,0.6055590256089943,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7883717881327927
propagated,link_lives_release2,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.7259200880339842,0.6055590256089943,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7883717881327927
propagated,link_lives_release2,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.7259200880339842,0.6055590256089943,0.8728919425359151,0.9216114928169894,1.0,0.9852307692307692,0.7883717881327927
propagated,link_lives_release2,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7262292697953833,0.6058713304184884,0.8732042473454091,0.9219237976264835,1.0,0.9852307692307692,0.788637187732036
propagated,link_lives_release2,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7262292697953833,0.6058713304184884,0.8732042473454091,0.9219237976264835,1.0,0.9852307692307692,0.788637187732036
propagated,link_lives_release2,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.7262292697953833,0.6058713304184884,0.8732042473454091,0.9219237976264835,1.0,0.9852307692307692,0.788637187732036
propagated,walmart_amazon,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.8771157161563906,0.8473282442748091,0.9007633587786259,0.9618320610687023,1.0,1.0,0.8961703259887049
propagated,walmart_amazon,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.8771157161563906,0.8473282442748091,0.9007633587786259,0.9618320610687023,1.0,1.0,0.8961703259887049
propagated,walmart_amazon,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.8771157161563906,0.8473282442748091,0.9007633587786259,0.9618320610687023,1.0,1.0,0.8961703259887049
propagated,walmart_amazon,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.853111311653089,0.8091603053435115,0.9007633587786259,0.9389312977099237,1.0,1.0,0.8746622889835132
propagated,walmart_amazon,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.853111311653089,0.8091603053435115,0.9007633587786259,0.9389312977099237,1.0,1.0,0.8746622889835132
propagated,walmart_amazon,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.853111311653089,0.8091603053435115,0.9007633587786259,0.9389312977099237,1.0,1.0,0.8746622889835132
propagated,walmart_amazon,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8414355407103499,0.7786259541984732,0.916030534351145,0.9389312977099237,1.0,1.0,0.869452087939278
propagated,walmart_amazon,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8414355407103499,0.7786259541984732,0.916030534351145,0.9389312977099237,1.0,1.0,0.869452087939278
propagated,walmart_amazon,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.8414355407103499,0.7786259541984732,0.916030534351145,0.9389312977099237,1.0,1.0,0.869452087939278
propagated,walmart_amazon,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.825463831686835,0.7938931297709924,0.8473282442748091,0.916030534351145,1.0,1.0,0.8477082946320756
propagated,walmart_amazon,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.825463831686835,0.7938931297709924,0.8473282442748091,0.916030534351145,1.0,1.0,0.8477082946320756
propagated,walmart_amazon,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.825463831686835,0.7938931297709924,0.8473282442748091,0.916030534351145,1.0,1.0,0.8477082946320756
propagated,wdc_80_medium_seen,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.5936810958623491,0.44488977955911824,0.8076152304609219,0.9298597194388778,1.0,0.998,0.6880520600616102
propagated,wdc_80_medium_seen,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.5936810958623491,0.44488977955911824,0.8076152304609219,0.9298597194388778,1.0,0.998,0.6880520600616102
propagated,wdc_80_medium_seen,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.5936810958623491,0.44488977955911824,0.8076152304609219,0.9298597194388778,1.0,0.998,0.6880520600616102
propagated,wdc_80_medium_seen,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.5679316802921908,0.40681362725450904,0.7675350701402806,0.9118236472945892,1.0,0.998,0.6674973858078816
propagated,wdc_80_medium_seen,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.5679316802921908,0.40681362725450904,0.7675350701402806,0.9118236472945892,1.0,0.998,0.6674973858078816
propagated,wdc_80_medium_seen,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.5679316802921908,0.40681362725450904,0.7675350701402806,0.9118236472945892,1.0,0.998,0.6674973858078816
propagated,wdc_80_medium_seen,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.573874625052259,0.41282565130260523,0.7895791583166333,0.9318637274549099,1.0,0.998,0.6727295083943405
propagated,wdc_80_medium_seen,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.573874625052259,0.41282565130260523,0.7895791583166333,0.9318637274549099,1.0,0.998,0.6727295083943405
propagated,wdc_80_medium_seen,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.573874625052259,0.41282565130260523,0.7895791583166333,0.9318637274549099,1.0,0.998,0.6727295083943405
propagated,wdc_80_medium_seen,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.5559759539279525,0.39879759519038077,0.7615230460921844,0.9118236472945892,1.0,0.998,0.6582303181283942
propagated,wdc_80_medium_seen,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.5559759539279525,0.39879759519038077,0.7615230460921844,0.9118236472945892,1.0,0.998,0.6582303181283942
propagated,wdc_80_medium_seen,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.5559759539279525,0.39879759519038077,0.7615230460921844,0.9118236472945892,1.0,0.998,0.6582303181283942
propagated,wdc_80_medium_unseen,20260725,hef_gbdt_mixda,intfloat/e5-base-v2,0.676902151372665,0.5160642570281124,0.8875502008032129,0.9779116465863453,1.0,0.996,0.7547249920122814
propagated,wdc_80_medium_unseen,20260726,hef_gbdt_mixda,intfloat/e5-base-v2,0.676902151372665,0.5160642570281124,0.8875502008032129,0.9779116465863453,1.0,0.996,0.7547249920122814
propagated,wdc_80_medium_unseen,20260727,hef_gbdt_mixda,intfloat/e5-base-v2,0.676902151372665,0.5160642570281124,0.8875502008032129,0.9779116465863453,1.0,0.996,0.7547249920122814
propagated,wdc_80_medium_unseen,20260725,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.6628473319455916,0.5180722891566265,0.8634538152610441,0.9538152610441767,1.0,0.996,0.7422336142532503
propagated,wdc_80_medium_unseen,20260726,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.6628473319455916,0.5180722891566265,0.8634538152610441,0.9538152610441767,1.0,0.996,0.7422336142532503
propagated,wdc_80_medium_unseen,20260727,hef_gbdt_mixda,jinaai/jina-embeddings-v3,0.6628473319455916,0.5180722891566265,0.8634538152610441,0.9538152610441767,1.0,0.996,0.7422336142532503
propagated,wdc_80_medium_unseen,20260725,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.6559820784971387,0.4959839357429719,0.8775100401606426,0.9759036144578314,1.0,0.996,0.7384065288455124
propagated,wdc_80_medium_unseen,20260726,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.6559820784971387,0.4959839357429719,0.8775100401606426,0.9759036144578314,1.0,0.996,0.7384065288455124
propagated,wdc_80_medium_unseen,20260727,hef_gbdt_mixda,sentence-transformers/all-roberta-large-v1,0.6559820784971387,0.4959839357429719,0.8775100401606426,0.9759036144578314,1.0,0.996,0.7384065288455124
propagated,wdc_80_medium_unseen,20260725,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.6488099576361833,0.5,0.8634538152610441,0.9598393574297188,1.0,0.996,0.7318492696893734
propagated,wdc_80_medium_unseen,20260726,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.6488099576361833,0.5,0.8634538152610441,0.9598393574297188,1.0,0.996,0.7318492696893734
propagated,wdc_80_medium_unseen,20260727,hef_gbdt_mixda,sentence-transformers/bert-base-nli-mean-tokens,0.6488099576361833,0.5,0.8634538152610441,0.9598393574297188,1.0,0.996,0.7318492696893734
propagated,abt_buy,20260725,official_ditto_mixda,roberta-base (Official Ditto),0.9548110979929161,0.9285714285714286,0.9935064935064936,0.9935064935064936,1.0,1.0,0.9641936265401236
propagated,abt_buy,20260725,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.9686765615337044,0.948051948051948,0.9935064935064936,1.0,1.0,1.0,0.9764599669378257
propagated,abt_buy,20260726,official_ditto_mixda,roberta-base (Official Ditto),0.9591630591630591,0.9415584415584416,0.974025974025974,0.987012987012987,1.0,1.0,0.9668505253539442
propagated,abt_buy,20260726,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.9789452971271153,0.9675324675324676,0.9935064935064936,0.9935064935064936,1.0,1.0,0.9840311847584028
propagated,abt_buy,20260727,official_ditto_mixda,roberta-base (Official Ditto),0.9583347388542194,0.9415584415584416,0.9805194805194806,0.9805194805194806,1.0,1.0,0.9660716626550553
propagated,abt_buy,20260727,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.9638064316635745,0.9415584415584416,0.9935064935064936,1.0,1.0,1.0,0.9715781886808604
propagated,amazon_google,20260725,official_ditto_mixda,roberta-base (Official Ditto),0.9290255179158888,0.8834355828220859,0.9877300613496932,0.9938650306748467,1.0,1.0,0.9468945967436078
propagated,amazon_google,20260725,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.8989896776706593,0.8343558282208589,0.9693251533742331,0.9754601226993865,1.0,1.0,0.9235987738290189
propagated,amazon_google,20260726,official_ditto_mixda,roberta-base (Official Ditto),0.9309657536219361,0.8773006134969326,0.9877300613496932,0.9877300613496932,1.0,1.0,0.9467571103936672
propagated,amazon_google,20260726,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.9243012951601908,0.8711656441717791,0.9754601226993865,0.9877300613496932,1.0,1.0,0.9427479854311073
propagated,amazon_google,20260727,official_ditto_mixda,roberta-base (Official Ditto),0.9100370523630519,0.852760736196319,0.9693251533742331,0.9754601226993865,1.0,1.0,0.9315055510211304
propagated,amazon_google,20260727,hef_gbdt_e5_plus_official_ditto_mixda_all,roberta-base (Official Ditto),0.9394282919889747,0.8957055214723927,0.9938650306748467,0.9938650306748467,1.0,1.0,0.9543193428592716
propagated,link_lives_release2,20260725,official_ditto_mixda,roberta-base (Official Ditto),0.751197028045878,0.6545908806995627,0.8691442848219862,0.9166146158650843,1.0,0.9852307692307692,0.8065937975559428
